code,name,subsector,purity,business_one_liner,price,quote_time,market_cap_yi,pe_dynamic_tencent,pb_tencent,revenue_2023_yi,net_profit_2023_yi,operating_cash_flow_2023_yi,roe_2023_pct,debt_asset_2023_pct,revenue_2024_yi,net_profit_2024_yi,operating_cash_flow_2024_yi,roe_2024_pct,debt_asset_2024_pct,revenue_2025_yi,net_profit_2025_yi,operating_cash_flow_2025_yi,roe_2025_pct,debt_asset_2025_pct,revenue_2025Q1_yi,net_profit_2025Q1_yi,operating_cash_flow_2025Q1_yi,roe_2025Q1_pct,debt_asset_2025Q1_pct,revenue_2026Q1_yi,net_profit_2026Q1_yi,operating_cash_flow_2026Q1_yi,roe_2026Q1_pct,debt_asset_2026Q1_pct,ocf_to_net_profit_2025,moat_stars,moat_rationale,valuation_status,roe_status,cash_status,debt_status,moat_status,cninfo_annual_title,cninfo_annual_date,cninfo_annual_detail_url,cninfo_annual_pdf_url,cninfo_annual_error,eastmoney_financial_url,tencent_quote_url,market_cap_crosscheck,source_note,pass_count,near_count,rule_eligible,coarse_score,input_layer1_rows,input_layer1_sha256,decision,decision_reason
300724,捷佳伟创,光伏-加工设备,中,PECVD设备、扩散炉、制绒设备、刻蚀设备、清洗设备、自动化配套设备等太阳能电池片生产工艺流程中的主要设备的研发、制造和销售等,55.76,20260724161430,194.21,8.91,1.47,87.3342718869,16.3356272798,35.1736214116,20.45,77.636915,188.8720524905,27.6359221205,29.5083062805,27.98,67.027165,154.716688988,26.1704365128,-12.0436496564,21.46,46.330651,40.9912149736,7.0804363069,8.0750045378,6.19,63.913998,14.9547485165,2.7026408143,2.5125132756,2.01,46.708561,-0.4602005644999247,5,覆盖多电池路线的整线设备、工艺研发与客户验证形成高进入壁垒,pass,pass,fail,pass,pass,2025年年度报告,2026-04-27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300724&announcementId=1225192952&orgId=9900033073&announcementTime=2026-04-27,https://static.cninfo.com.cn/finalpage/2026-04-27/1225192952.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ300724,https://qt.gtimg.cn/q=sz300724,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,4,0,False,10.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,经营现金流/净利不达70%或仍亏损
688503,聚和材料,光伏-辅材,中,新型电子浆料研发、生产和销售,65.25,20260724161444,157.93,25.49,3.03,102.9036571483,4.4208318933,-26.6374932007,9.32,34.364909,124.8758188033,4.1800968539,-8.9548196203,8.86,41.796616,145.9269578942,4.1968079687,-30.6896202731,8.7,58.257592,29.9399679413,0.8965325521,-1.1872376485,1.91,46.471794,56.147989308,2.8958250271,-11.3407773594,5.62,60.43651,-7.31261008413649,4,电子浆料配方、量产一致性和电池客户验证形成材料认证壁垒,pass,fail,fail,pass,pass,2025年年度报告,2026-03-31,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688503&announcementId=1225060850&orgId=9900046635&announcementTime=2026-03-31,https://static.cninfo.com.cn/finalpage/2026-03-31/1225060850.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SH688503,https://qt.gtimg.cn/q=sh688503,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,3,0,False,8.0,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,ROE不足且无明确改善；经营现金流/净利不达70%或仍亏损
002506,协鑫集成,光伏-电池组件,中,"太阳能光伏组件的生产与销售,以及太阳能发电系统集成业务",2.38,20260724161436,139.24,-12.06,14.79,159.6761031108,1.5771945409,3.0107256582,6.73,87.319021,162.3978676491,0.6829401409,9.5157765858,2.84,87.589729,153.4325893314,-11.6606978241,12.8133174706,-66.4,93.833429,31.553311612,-1.9791832832,1.7168744821,-8.85,88.884933,19.3280927249,-1.8684987095,-1.3014294351,-18.04,94.48773,-1.0988465410807404,3,组件品牌和系统集成经验尚在，但规模、盈利与资产负债表削弱护城河,fail,fail,fail,fail,pass,2025年年度报告,2026-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002506&announcementId=1225233357&orgId=9900015881&announcementTime=2026-04-29,https://static.cninfo.com.cn/finalpage/2026-04-29/1225233357.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ002506,https://qt.gtimg.cn/q=sz002506,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,1,0,False,3.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,亏损/动态PE无意义；ROE不足且无明确改善；经营现金流/净利不达70%或仍亏损；负债率越线
603063,禾望电气,风电-变流器,中,风电/光伏电能变换设备,29.35,20260724161456,136.23,28.57,2.56,37.5201774936,5.0224781696,4.8812742331,13.62,44.532632,37.3328549202,4.4057895924,2.7228008077,10.71,44.633095,41.6791822601,5.3102307222,4.1585835677,11.17,43.310181,7.735111384,1.0536097425,-0.6813354794,2.37,42.733207,5.7377417487,0.5112132306,-2.0899063776,0.99,41.889378,0.7831267199586238,4,风电变流器技术、客户认证和运行数据积累，细分份额较强,pass,near,pass,pass,pass,深圳市禾望电气股份有限公司2025年年度报告,2026-03-26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603063&announcementId=1225032683&orgId=9900031488&announcementTime=2026-03-26,https://static.cninfo.com.cn/finalpage/2026-03-26/1225032683.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SH603063,https://qt.gtimg.cn/q=sh603063,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,4,1,True,11.0,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,合格但在护城河/纯度/估值二次收紧中落后
002310,东方新能,光伏发电-运营,高,新能源电站运营与开发,2.19,20260724161427,131.39,-154.89,5.48,5.6915899038,-50.8297343164,-2.5172495917,0.0,97.07131,8.7689168377,-36.0347502755,-1.0351446172,207.1,28.882484,3.4249665385,-0.7587241682,0.9149057899,-4.58,45.058298,0.0719168568,-0.0487796569,-0.2882127535,-0.32,21.072105,0.3155273653,-0.1383132572,0.6776779793,-0.58,43.116789,-1.2058476957054445,2,新能源资产可复制，规模与成本优势尚不足以证明,fail,fail,fail,pass,fail,2025年年度报告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002310&announcementId=1225273589&orgId=9900009031&announcementTime=2026-04-30 19:03:57,https://static.cninfo.com.cn/finalpage/2026-04-30/1225273589.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ002310,https://qt.gtimg.cn/q=sz002310,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,1,0,False,4.0,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,亏损/动态PE无意义；ROE不足且无明确改善；经营现金流/净利不达70%或仍亏损；护城河不足3星
601619,嘉泽新能,风光发电-运营,高,风电、光伏项目开发运营,4.44,20260724161446,129.33,21.34,1.64,24.0304352662,8.0306186609,14.8258687917,12.99,67.533151,24.2191473087,6.3012388282,17.8596355051,9.41,69.344383,24.9946713066,7.1423135807,27.4987951044,9.99,65.13179,6.606981138,2.3961698254,2.9162113915,3.41,69.349764,5.9403194856,1.3134493159,2.704965494,1.64,64.792512,3.850124304078079,3,项目开发、融资与运维经验，资源壁垒中等且无定价权,pass,pass_relaxed_heavy_asset,pass,pass_relaxed_utility,pass,嘉泽新能源股份有限公司2025年年度报告,2026-03-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601619&announcementId=1225047583&orgId=9900031909&announcementTime=2026-03-28,https://static.cninfo.com.cn/finalpage/2026-03-28/1225047583.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SH601619,https://qt.gtimg.cn/q=sh601619,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,5,0,True,12.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,合格但在护城河/纯度/估值二次收紧中落后
001258,立新能源,风光发电-运营,高,风电与光伏电站运营,13.03,20260724161409,121.61,120.67,4.02,9.8976862474,1.3521625225,5.0395564726,4.66,69.390291,9.7067850971,0.501820518,3.5591571672,1.72,80.923265,10.5992601026,0.8507852621,5.9647546394,2.87,75.913255,2.1678597562,-0.0936406216,0.3757820705,-0.32,81.459534,2.6490684231,0.0634027573,0.742732678,0.21,76.215935,7.010881482216968,3,新疆资源和国企项目获取能力，区域集中且无定价权,fail,fail,pass,fail,pass,2025年年度报告,2026-04-23,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=001258&announcementId=1225150997&orgId=9900046967&announcementTime=2026-04-23,https://static.cninfo.com.cn/finalpage/2026-04-23/1225150997.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ001258,https://qt.gtimg.cn/q=sz001258,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,2,0,False,6.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,动态PE偏高；ROE不足且无明确改善；负债率越线
601222,林洋能源,光伏发电/智能电表,中,分布式光伏电站与智能电表双主业,5.54,20260724161446,113.08,62.53,0.75,68.721016813,10.3132569738,3.4124470496,6.88,32.788629,67.4238956251,7.5288244455,9.7319670813,4.85,36.253412,48.7559154708,2.4425491154,6.1887520467,1.59,39.183974,11.2381179146,1.2361390164,-4.467550249,0.8,36.223932,15.060552518,0.6021370916,-4.9625729886,0.39,36.680344,2.5337267560683254,3,智能电表客户与分布式电站经验，双主业且发电资产可复制,fail,fail,pass,pass,pass,江苏林洋能源股份有限公司2025年年度报告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601222&announcementId=1225262743&orgId=9900021223&announcementTime=2026-04-30,https://static.cninfo.com.cn/finalpage/2026-04-30/1225262743.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SH601222,https://qt.gtimg.cn/q=sh601222,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,3,0,False,7.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,动态PE偏高；ROE不足且无明确改善
002617,露笑科技,光伏发电-运营,低,业务多元，持有光伏电站资产,5.78,20260724161457,110.35,59.69,1.71,27.7231490425,1.3095487238,4.5467247691,2.22,37.167511,37.1673419362,2.5801707087,-4.2055331688,4.2,40.191609,36.7211467232,2.1203220424,2.2057250529,3.41,39.751889,8.5939022769,0.9806398484,-0.197102599,1.59,39.75553,9.5667096012,0.7091501837,1.0686284245,1.11,39.103796,1.0402783203646424,2,业务多元且光伏电站非核心，难证明持久主题护城河,fail,fail,pass,pass,fail,2025年年度报告,2026-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002617&announcementId=1225236695&orgId=9900021430&announcementTime=2026-04-29,https://static.cninfo.com.cn/finalpage/2026-04-29/1225236695.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ002617,https://qt.gtimg.cn/q=sz002617,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,2,0,False,5.0,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,动态PE偏高；ROE不足且无明确改善；护城河不足3星；主题收入纯度低
301232,飞沃科技,风电-紧固件,高,风电叶片紧固件,104.79,20260724161436,110.17,245.0,7.78,16.435248958,0.562540647,-1.0658369161,5.03,48.769655,17.9487047537,-1.5734227506,-1.241014534,-10.81,61.475036,25.6760664103,0.3778981291,-1.0111430756,2.72,68.170622,4.4606858808,-0.0266580299,-0.4995558838,-0.19,63.611331,5.8965319041,0.045099629,-0.6100060172,0.32,69.881049,-2.675702782673554,3,风电紧固件客户认证和工艺积累，但客户集中且细分空间有限,fail,fail,fail,fail,pass,2025年年度报告,2026-04-14,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301232&announcementId=1225100013&orgId=gfbj0839826&announcementTime=2026-04-14,https://static.cninfo.com.cn/finalpage/2026-04-14/1225100013.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ301232,https://qt.gtimg.cn/q=sz301232,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,1,0,False,4.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,动态PE偏高；ROE不足且无明确改善；经营现金流/净利不达70%或仍亏损；负债率越线
300093,金刚光伏,光伏-电池组件,中,聚焦异质结电池片及组件主营业务,20.3,20260724161412,109.62,41.26,5.63,5.8044745969,-3.6176415398,-1.2653270918,-25346.35,99.009837,1.2367462728,-7.9525396298,-3.0676670653,,129.485185,3.0103168844,2.0306661693,-2.0571979579,,27.652784,0.7307243102,-1.2626535749,-0.2829575647,,134.083334,0.6815700157,-0.6367399226,0.1250015722,-3.2226,34.56817,-1.0130655589781878,3,异质结量产布局具技术选择权，但成本、规模和持续经营能力尚未验证,fail,fail,fail,pass,pass,2025年年度报告,2026-04-03,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300093&announcementId=1225078302&orgId=9900012451&announcementTime=2026-04-03,https://static.cninfo.com.cn/finalpage/2026-04-03/1225078302.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ300093,https://qt.gtimg.cn/q=sz300093,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,2,0,False,5.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,动态PE偏高；ROE不足且无明确改善；经营现金流/净利不达70%或仍亏损
601026,道生天合,风电-复材,高,风电叶片复合材料供应商,14.64,20260724161454,96.54,47.68,3.88,32.0170269293,1.5481056612,-0.377322681,9.79,52.521175,32.3800310771,1.5483189576,4.0128911162,9.0,52.891534,34.9551299893,2.0264897929,0.8418296646,10.06,36.685788,8.3452128723,0.3108026996,-3.129559883,1.71,51.896575,6.7593612599,0.3091463773,-3.1824191485,1.18,36.59791,0.41541273365867937,3,复材配方和客户认证形成一定黏性，上市历史短且规模待验证,fail,near,fail,pass,pass,道生天合2025年年度报告,2026-04-23,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601026&announcementId=1225145565&orgId=9900046850&announcementTime=2026-04-23,https://static.cninfo.com.cn/finalpage/2026-04-23/1225145565.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SH601026,https://qt.gtimg.cn/q=sh601026,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,2,1,False,7.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,动态PE偏高；经营现金流/净利不达70%或仍亏损
002079,苏州固锝,光伏-辅材,中,"半导体领域:专注于功率半导体封测、器件和集成电路封装测试代工领域,在二极管制造方面具有世界一流水平;光伏领域:导电银浆",8.53,20260724161454,77.49,63.45,1.91,40.8735453252,1.5328844018,2.1752530103,5.45,25.287551,56.4737581712,0.7192122994,0.7971142331,2.43,26.903362,39.5993627517,0.7343850075,5.2312511136,2.39,17.602339,9.0319431868,0.3628008149,-0.1626094167,1.19,24.993324,12.7938068507,0.8496942595,-2.7932581468,2.7,17.954333,7.123308700715817,3,功率半导体封测与光伏银浆工艺积累，光伏主题收入纯度有限,fail,fail,pass,pass,pass,2025年年度报告,2026-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002079&announcementId=1225234164&orgId=9900001221&announcementTime=2026-04-29,https://static.cninfo.com.cn/finalpage/2026-04-29/1225234164.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ002079,https://qt.gtimg.cn/q=sz002079,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,3,0,False,7.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,动态PE偏高；ROE不足且无明确改善
002272,川润股份,风电-液压润滑,中,风电液压润滑与锅炉部件,15.12,20260724161427,73.31,-263.65,5.02,16.6356399065,-0.6359712206,0.8826178972,-4.44,56.455598,15.9692879188,-1.1568961741,-1.301482728,-7.49,53.407138,17.5019675335,-0.2491423376,0.7018110641,-1.66,56.266014,3.1202661482,-0.2798509542,-0.1609068439,-1.87,55.325006,3.2847798771,-0.3087779912,-0.3495104852,-2.09,58.659007,-2.8169080809812552,3,风电液压润滑客户认证和工况经验，规模小且锅炉业务分散资源,fail,fail,fail,pass,pass,2025年年度报告,2026-04-15,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002272&announcementId=1225104790&orgId=9900005281&announcementTime=2026-04-15,https://static.cninfo.com.cn/finalpage/2026-04-15/1225104790.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ002272,https://qt.gtimg.cn/q=sz002272,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,2,0,False,5.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,亏损/动态PE无意义；ROE不足且无明确改善；经营现金流/净利不达70%或仍亏损
000595,新能股份,风电-运营,中,"风力发电、光伏发电及储能电站的投资开发和运营管理,以及船舶电器的生产与销售",6.07,20260724161406,69.12,72.7,14.28,2.9793469674,-1.621334035,-0.2971164865,-28.58,50.487377,6.2792235202,-1.0679778039,1.9562218981,-9.45,60.413199,6.6544978351,0.8332087364,6.2813683048,7.56,89.421607,1.4134979163,-0.0977919066,-0.0592015628,-0.93,67.663873,1.9063419208,0.0197057069,1.1317790461,0.41,89.505873,7.538769134778362,3,风光储项目运营经验与区域资产，规模较小且船舶电器业务分散,fail,near,pass,fail,pass,2025年年度报告,2026-04-18,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000595&announcementId=1225123520&orgId=gssz0000595&announcementTime=2026-04-18,https://static.cninfo.com.cn/finalpage/2026-04-18/1225123520.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ000595,https://qt.gtimg.cn/q=sz000595,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,2,1,False,6.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,动态PE偏高；负债率越线
002218,拓日新能,光伏-组件/电站,高,光伏电池组件与电站业务,4.2,20260724161409,59.15,-29.8,1.51,11.2702981213,0.2310909861,0.8371021101,0.55,36.89696,13.2174676822,0.1078782199,1.6455556593,0.26,38.505885,10.2728788401,-1.9901149911,2.8250780369,-4.87,38.92937,2.5367564448,-0.4081443594,-0.3751235382,-0.98,39.615018,2.3081061891,-0.4030305086,0.2831832598,-1.02,38.694692,-1.4195551762255152,2,组件与电站规模较小，产品和资产可复制,fail,fail,fail,pass,fail,2025年年度报告,2026-04-23,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002218&announcementId=1225145627&orgId=9900004281&announcementTime=2026-04-23,https://static.cninfo.com.cn/finalpage/2026-04-23/1225145627.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ002218,https://qt.gtimg.cn/q=sz002218,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,1,0,False,4.0,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,亏损/动态PE无意义；ROE不足且无明确改善；经营现金流/净利不达70%或仍亏损；护城河不足3星
688290,景业智能,核电-机器人,高,核工业智能装备与机器人,52.43,20260724161441,53.58,-185.71,4.0,2.5544235856,0.3468678054,0.2233495117,3.06,19.692357,2.7572567321,0.3760003713,0.2919592149,3.0,18.098208,1.9970827249,-0.319770186,1.1690212204,-2.53,27.559313,0.2153580946,-0.1087297176,-0.4173023516,-0.79,18.646369,0.5798243504,-0.0774682104,-0.550841926,-0.58,25.706766,-3.65581680713661,4,核工业机器人资质、远程运维技术与客户验证壁垒较高,fail,fail,fail,pass,pass,景业智能2025年年度报告,2026-04-20,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688290&announcementId=1225124077&orgId=9900048388&announcementTime=2026-04-20,https://static.cninfo.com.cn/finalpage/2026-04-20/1225124077.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SH688290,https://qt.gtimg.cn/q=sh688290,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,2,0,False,7.0,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,亏损/动态PE无意义；ROE不足且无明确改善；经营现金流/净利不达70%或仍亏损
000862,银星能源,风电-运营,高,宁夏风电与新能源运营,5.56,20260724161409,51.04,186.45,1.17,13.090640526,1.6040232028,6.3323184852,4.61,55.613799,12.6564942762,0.8691351894,5.3536058671,2.07,53.565178,13.0951310688,0.4446485394,12.2160243155,1.04,49.334842,3.0910673542,0.725687513,1.2070865058,1.69,53.258802,3.0972328585,0.5547813088,0.1349230518,1.29,49.208274,27.47343853188872,3,宁夏风资源与央企背景，规模较小且区域集中,fail,fail,pass,pass,pass,2025年年度报告,2026-03-26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000862&announcementId=1225031039&orgId=gssz0000862&announcementTime=2026-03-26,https://static.cninfo.com.cn/finalpage/2026-03-26/1225031039.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ000862,https://qt.gtimg.cn/q=sz000862,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,3,0,False,8.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,动态PE偏高；ROE不足且无明确改善
301168,通灵股份,光伏-电池组件,中,"太阳能光伏组件接线盒及其他配件等产品的研发、生产和销售,以及汽车内外饰件等汽车零部件产品的研发、生产和销售",39.52,20260724161433,47.42,647.7,2.23,15.403795436,1.64988958,0.3305772368,8.14,35.783414,15.8717544333,0.7139504396,-0.711105493,3.39,36.194542,13.504936098,0.2559670613,-0.0052568645,1.21,36.469673,4.1936483764,0.2088067401,0.4959379982,1.03,38.771349,2.1512374303,0.0260592665,0.4970272234,0.12,34.000069,-0.020537269417797547,3,光伏接线盒专利、客户认证与量产经验，产品单一且议价权有限,fail,fail,fail,pass,pass,2025年年度报告,2026-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301168&announcementId=1225248089&orgId=gfbj0833666&announcementTime=2026-04-29,https://static.cninfo.com.cn/finalpage/2026-04-29/1225248089.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ301168,https://qt.gtimg.cn/q=sz301168,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,2,0,False,5.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,动态PE偏高；ROE不足且无明确改善；经营现金流/净利不达70%或仍亏损
000507,珠海港,风电-运营,中,"港口航运及其配套设施、物流供应链、能源环保、港城建设等项目投资及股权投资、玻璃纤维制品项目投资、饮料项目投资,化工原料及化工产品项目投资及社会经济咨询",4.83,20260724161439,44.42,19.22,0.75,54.5605419513,2.7722217122,11.8953442309,4.33,53.97777,51.2496897596,2.9209518533,11.8275032982,4.59,53.057717,43.8684088695,2.4119684404,9.5791557649,4.01,54.481148,11.9262194644,0.7824356874,1.2885885475,1.28,54.988068,10.617843862,0.6819598677,1.8402080868,1.11,53.330111,3.9715095788365273,3,港口和区域能源项目资源形成一定壁垒，但风电只是多元业务之一,pass,fail,pass,pass,pass,2025年年度报告,2026-04-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000507&announcementId=1225230335&orgId=gssz0000507&announcementTime=2026-04-29,https://static.cninfo.com.cn/finalpage/2026-04-29/1225230335.PDF,,https://emweb.securities.eastmoney.com/PC_HSF10/NewFinanceAnalysis/ZYZBAjaxNew?type=0&code=SZ000507,https://qt.gtimg.cn/q=sz000507,一致,财务=东方财富F10(AkShare)并附巨潮2025年报；动态PE/PB=腾讯2026-07-24；市值已由腾讯/东方财富双源核对,4,0,False,9.5,63,0F708D0FC842B223DBB28D5C54AAD96D1D649728EF47CBB877D90CEDCAF8EBAF,淘汰/观察,ROE不足且无明确改善
